             x      Linear LP     L_Error(%)   Quadratic LP     Q_Error(%)       Cubic LP     C_Error(%) 
           4.04      58.958118      13.949570      52.654087       1.765639      51.740520       0.000030
           4.05      59.272251      13.920228      52.953346       1.775403      52.029594       0.000032
           4.06      59.586380      13.887747      51.402592       1.753968      52.320259       0.000026
           4.07      59.900509      13.852180      51.701172       1.732202      52.612492       0.000067
           4.08      60.214638      13.813568      52.001556       1.710234      52.906353       0.000049
           4.09      60.528770      13.771961      52.303791       1.687993      53.201817       0.000034
           4.10      60.842899      13.727387      52.607822       1.665597      53.498875       0.000044
           4.11      61.157028      13.679895      52.913746       1.642881      53.797565       0.000020
           4.12      61.471161      13.629533      53.221474       1.620026      54.097839       0.000063
           4.13      61.785290      13.576327      53.531002       1.597053      54.399776       0.000035
           4.14      62.099419      13.520326      53.842377       1.573891      54.703335       0.000024
           4.15      62.413548      13.461569      54.155643       1.550473      55.008522       0.000025
           4.16      62.727680      13.400103      54.470669       1.527055      55.315338       0.000048
           4.17      63.041809      13.335953      54.787540       1.503491      55.623817       0.000040
           4.18      63.355938      13.269166      55.106258       1.479796      55.933937       0.000053
           4.19      63.670067      13.199780      55.426781       1.456058      56.245731       0.000035
           4.20      63.984196      13.127834      55.749146       1.432221      56.559170       0.000050
           4.21      64.298332      13.053378      56.073360       1.408285      56.874302       0.000019
           4.22      64.612457      12.976417      56.399376       1.384351      57.191067       0.000060
           4.23      64.926590      12.897022      56.727242       1.360342      57.509552       0.000028
           4.24      65.240715      12.815202      57.056950       1.336285      57.829704       0.000027
           4.25      65.554848      12.731021      57.388462       1.312258      58.151546       0.000024
           4.26      65.868980      12.644501      57.721779       1.288271      58.475063       0.000057
           4.27      66.183105      12.555665      58.056938       1.264269      58.800304       0.000048
           4.28      66.497238      12.464575      58.393944       1.240258      59.127258       0.000028
           4.29      66.811371      12.371252      58.732800       1.216243      59.455891       0.000063
           4.30      67.125496      12.275719      59.073460       1.192310      59.786278       0.000034
           4.31      67.439629      12.178035      59.415916       1.168483      60.118355       0.000058
           4.32      67.753761      12.078222      59.760311       1.144537      60.452168       0.000069
           4.33      68.067886      11.976301      60.106419       1.120855      60.787731       0.000049
